[3.472649656992443e-6, 5.022106306483267e-6, -1.2099280161115412e-5, -0.024966668553857763, -0.05266036980944068, -0.05516552980074556, -0.08543550217530584, -0.0854356764410338, -0.09473651026983781, -0.3092431888209781, -0.3092453777515118, -0.38438711446605844, -0.45187364292558785, -0.45187256581916635, -0.45871955476396903, -0.4697420458139697, -0.5835792551798888, -0.583577960815264, -0.6151639372577072, -0.6847695037382052, -0.6847696879963269, -0.7546365200508192, -0.7546439629304927, -0.766977964979176, -0.766985648125381, -0.8468986947674831, -0.8468883065257026, -0.8651670741766263, -0.8651667850944986, -0.8803985138005467, -0.8803950444567806, -0.9060190639815573, -0.9060179100113639, -3.1721729589764704, -3.257242274588953, -3.2572390665525686, -3.4172643837589884, -3.4172655974883437, -3.5266365532385784, -3.526636711782543]
[9.17215826411348e-7, 1.2553428000355246e-5, -1.4674574536359787e-5, -0.027006115282897602, -0.04958804780090522, -0.057298325213110006, -0.08588542725228392, -0.08588469064667, -0.09433304223056167, -0.30947307085159276, -0.3094704141095161, -0.3799622140313501, -0.45583938744531144, -0.4558401735083483, -0.46113352047175254, -0.46117085548059067, -0.5792808836506987, -0.5792798001063556, -0.6155187897366949, -0.6885549839849505, -0.6885520462300035, -0.7585964593676111, -0.7586004024054641, -0.7674700764502639, -0.7674784603845264, -0.8481227279612655, -0.8481299405074096, -0.8663062611919637, -0.8663013291688566, -0.8803184210507536, -0.8803167801086861, -0.9073765271817704, -0.9073760838449768, -3.1687688591216805, -3.2544905136756315, -3.2544892245154804, -3.41549393398239, -3.4154934546240643, -3.5253991960396442, -3.5253990875581804]
[1.0523431684098186e-5, 4.182216221502754e-6, -5.348298738796853e-6, -0.029642966578422154, -0.04649601371039769, -0.05881039132595024, -0.08633626070931052, -0.08633908838522894, -0.0939198136438293, -0.3097228540543716, -0.30972556881792956, -0.37596495363789084, -0.4581072728387053, -0.4581325063526032, -0.4598798223336146, -0.45987464929779914, -0.5752193014528795, -0.5752312864197224, -0.6154346873075284, -0.6919701062463993, -0.6919695251008633, -0.7624967199529327, -0.762500571351845, -0.7679776085739128, -0.7679758317556784, -0.8493278763923021, -0.8493232880280511, -0.8674595842634807, -0.8674641398242651, -0.880313960600661, -0.88031220707507, -0.9086534870874466, -0.9086534133801972, -3.165387490060781, -3.251758333691123, -3.2517593927768327, -3.4137452272096596, -3.4137458844953246, -3.5241884053661994, -3.524189597237032]
[1.5348978396980915e-5, -2.7438497145377664e-6, -1.4113477118070667e-5, -0.03417572675066544, -0.042065472546904396, -0.059708531299032225, -0.08677496836499606, -0.08677404015742045, -0.09352270589459608, -0.31002353876471245, -0.3100232903017902, -0.3722831791079674, -0.4489461052875749, -0.4615291276447081, -0.46389733371787006, -0.46390027080446056, -0.5713748866341788, -0.5713772711350601, -0.6149614537982218, -0.6949263905121811, -0.6949256326128702, -0.7661993812517534, -0.7661999115286153, -0.7686022516366603, -0.7685981195260759, -0.8505125758519398, -0.850521104873207, -0.8686479294089573, -0.8686443417277446, -0.8803244192538722, -0.8803214284002208, -0.9099239027977237, -0.9099264649273432, -3.162070338343771, -3.249085553447567, -3.2490845976928173, -3.412047862771224, -3.4120471582236562, -3.5230263624972453, -3.523025591097739]
[-3.333597429340973e-7, -1.3602706278084123e-6, -3.616025385087396e-6, -0.03843503425409624, -0.03843424968980438, -0.060077164949835844, -0.08721179428957834, -0.0872112181496905, -0.0930976845174019, -0.3103550759584606, -0.31035836100799574, -0.3688262502556648, -0.4440130438431549, -0.4609141176195677, -0.4680400497536687, -0.4680414795442388, -0.5676596458183824, -0.5676677664914684, -0.6142073593299637, -0.6975691903078556, -0.6975716726688846, -0.7694037592608479, -0.7694068962461692, -0.7696784412040982, -0.7696863972973215, -0.8516622695324727, -0.8516713248538692, -0.8698517989470209, -0.8698490264403854, -0.8802896924350083, -0.8802897137112305, -0.9112278336836234, -0.9112274330128997, -3.1587592181816264, -3.24641515704462, -3.2464173513118735, -3.410357923243898, -3.4103591634556087, -3.5218756855778826, -3.5218751743093195]
[2.042168363372871e-6, 4.691180019324102e-6, 4.304963124678668e-6, -0.034269030631184694, -0.043768539185785375, -0.05990459095296896, -0.08764079153046579, -0.08764040222403066, -0.09264434199610351, -0.3107250490866145, -0.310724691588425, -0.3655148216260263, -0.4404182584435194, -0.45946510271438906, -0.47215685246069855, -0.4721646289756555, -0.5629330114458722, -0.5649013365934918, -0.6135617961828439, -0.6998120211506161, -0.6998115260781209, -0.770348626133218, -0.7703409822251737, -0.7729700823826755, -0.7729760502266235, -0.8528158160880804, -0.8528129416857526, -0.8710586959078211, -0.8710596720655804, -0.8801574484096196, -0.8801577268229401, -0.9126332921373104, -0.9126316732003286, -3.1554907924589988, -3.243784089603623, -3.2437839336235346, -3.4087054079666723, -3.4087053521550517, -3.520761540371014, -3.520760848774374]
[8.94319672939824e-6, 4.593831138122305e-6, -9.71999488253338e-6, -0.03235069954975074, -0.04771146461625164, -0.05888211396718141, -0.08805405846314841, -0.08805297003054277, -0.09216610344980121, -0.3111579236831778, -0.3111578459441621, -0.36241067738034577, -0.4380117190478676, -0.45758164549658703, -0.4763314896639307, -0.47633022375167366, -0.5563216956124892, -0.5623944118948782, -0.613997807127837, -0.7016750927691012, -0.7016704853550851, -0.7712015066702996, -0.7712065315592811, -0.7756544764833088, -0.7768951217647558, -0.8539549989254319, -0.8539501972577946, -0.8722801966962646, -0.8722840118060531, -0.8798878494381303, -0.8798848624867496, -0.914177091106156, -0.9141797556699732, -3.152268758256828, -3.241193148038787, -3.241193902013197, -3.407088674149379, -3.407087249291331, -3.5196784280486813, -3.519679355322882]
[4.296713576538215e-6, -4.675009075100896e-6, -1.6321247838073984e-6, -0.03164477505183555, -0.05418765709649125, -0.05418618236392842, -0.08845961109513055, -0.08845920806936963, -0.09161642497193204, -0.3116452570734732, -0.31163849216939904, -0.35948287147136465, -0.43755108419895083, -0.4557175268332799, -0.4807156159719018, -0.48071994065140766, -0.5470902958658436, -0.5588183703345353, -0.6161728585862238, -0.7032370451718344, -0.7032437784017658, -0.7719509933233663, -0.7719510620306302, -0.7796537954677099, -0.7796627262892161, -0.8550625447777541, -0.8550689769032492, -0.873507770842988, -0.8735031219763607, -0.8795096453079513, -0.8795075657808367, -0.915818846695515, -0.9158169203977297, -3.14904745648319, -3.238603460585956, -3.238603595706465, -3.405473657231062, -3.4054722678959752, -3.5185988558600223, -3.518598455371076]
[6.450103069515684e-6, 6.530882261627319e-6, -6.300803732526646e-6, -0.031433210233257375, -0.05486999781225386, -0.05487472082867795, -0.08885595201980283, -0.08885478309100292, -0.09096905007646237, -0.31217870843673895, -0.31217556043255545, -0.35664512979578145, -0.4384345502861073, -0.4508208714865376, -0.48535111669580966, -0.4853579255974989, -0.5395844781115335, -0.5541680544189607, -0.6192584289343004, -0.7044585050088745, -0.7044600955392256, -0.772685825790351, -0.772696657769203, -0.7829845600955629, -0.7829829302386039, -0.8562053472907435, -0.8562050417530912, -0.8747125728381704, -0.8747056623675831, -0.879089662424288, -0.8790870579209684, -0.9175077336677195, -0.9175069324594387, -3.1458744925814535, -3.23605353368905, -3.2360559508405116, -3.4038958053434603, -3.4038964493134816, -3.5175552445550133, -3.51755480414483]
[-1.6856472668888287e-6, 8.317557929984855e-7, 1.4764245775985049e-6, -0.03148547827935243, -0.050933482278342275, -0.060069112980938394, -0.08924338524847159, -0.0892433597002063, -0.0901738427460003, -0.3127907389507548, -0.3127892750292148, -0.35403650272372406, -0.4285293871625969, -0.44941266762572013, -0.490776130376483, -0.4907831948316453, -0.5403408208557543, -0.5473983647796944, -0.6222561968364217, -0.7053902427695434, -0.7053848695022151, -0.7735201959705061, -0.7735148197289851, -0.7861884044608667, -0.7861936004337442, -0.8573219178802916, -0.8573226498319709, -0.8759093031282987, -0.8759139082484916, -0.8786429902954859, -0.8786445422490422, -0.9192042023313146, -0.9192051491491171, -3.1427032826144763, -3.2335098909993105, -3.233507260821044, -3.402321698292756, -3.402319980154964, -3.516510530318684, -3.5165099656586847]
