6.962468420286429e-8	-0.09928901050509396	-0.09930187406593005	-0.6330244704177004	-0.6330373944376462	-1.014755442312402	-2.5840445492709914	-2.9365477771266275
-1.0822924944989347e-6	4.510679087931167e-6	-0.0032952196983303665	-0.7385972072424116	-0.7385774660594123	-0.941934128224392	-2.6337882966924635	-2.943811557186212
-1.806312386375725e-7	3.787093032105707e-7	-0.008765466636596395	-0.7347648905227426	-0.7347816155598568	-0.9434293712004151	-2.634141899821383	-2.9441174008287168
-3.304276446230831e-7	3.614743926203614e-6	-0.014756360104073402	-0.730694068411601	-0.7307014711897416	-0.9449187659978145	-2.6345030344007507	-2.9444300304833284
3.995593155985568e-6	2.825217571687666e-6	-0.021395022856760475	-0.7262979811078736	-0.7262919800260101	-0.9464175101573761	-2.6348580551373435	-2.944746717584507
7.392553697243762e-7	-0.09423295186424606	-0.0942262056699637	-0.6347806303687361	-0.634773390070634	-1.0214211248967204	-2.584619330975855	-2.935947553495698
3.6052485469846287e-6	-0.09264163224808253	-0.09263604769001955	-0.6357491974108195	-0.6357548552322445	-1.0224832810611602	-2.584921468907529	-2.935817570622863
2.2711718031449245e-7	-0.09092307736836856	-0.09091295684357133	-0.6368720179959088	-0.6368755005646333	-1.0234765422826542	-2.5852468321489575	-2.9356937476980507
1.3097180582447644e-6	-0.08910096328652224	-0.08908950822873511	-0.6380972854172761	-0.6381239178314018	-1.0243987677411266	-2.5856278479504544	-2.9355634674771736
-3.1721392207383472e-6	-0.08719172247540355	-0.08717987145840833	-0.6394533453190528	-0.63943349121624	-1.0252556191404456	-2.5860549427278716	-2.935428283539263
-2.712772330810945e-7	-0.08519885096757751	-0.08520957990477969	-0.6408630702815468	-0.6408571736488763	-1.026052393682349	-2.58652662610386	-2.9352924819774304
1.4195916514654618e-6	-0.08316883687007813	-0.08317094942877619	-0.6423473545310717	-0.6423444847692876	-1.0267911075654959	-2.587021031975839	-2.93515810217299
2.2775740103617017e-6	-0.08108967846796715	-0.0810917657900639	-0.6438819597446405	-0.6438790788208482	-1.0274754473505792	-2.587572742005741	-2.9350120530081045
-3.472447221547463e-7	-0.07898606764069833	-0.07896859325795302	-0.6454523667590218	-0.6454677423716932	-1.02810797807284	-2.588147210952696	-2.934870141208393
-1.1629505066597696e-6	-0.07683526196104491	-0.07684920314341698	-0.6470793182354906	-0.6470643864010297	-1.0286924348966737	-2.588756897128254	-2.93472178268959
1.1865989798924032e-6	-0.07468311162878699	-0.0746932732842653	-0.6487093012082548	-0.6487105872401278	-1.029227658379631	-2.5894046190343416	-2.9345730831273418
-4.889876164829481e-7	4.011260072218536e-6	-0.26168476303348015	-0.46600752769908765	-0.7189038304519554	-0.9688805558087045	-2.635726341387785	-2.9488009476059576
4.117428772102275e-6	6.081973621384997e-6	-0.18469680132026814	-0.5370654983379981	-0.7222360862125738	-0.9719089789947438	-2.634940873388479	-2.9491624046759646
