0	66	30
0	66	30
0	66	30
0	66	30
0	66	31
0	66	31
0	65	25
0	33
0	69	28
0	63	28
0	66	30
0	29	59
0	65	30
0	65	30
0	65	30
0	65	29
0	65	29
0	67	30
0	65	30
0	23	56
0	66	30
0	66	30
0	65	29
0	64	29
0	66	30
0	65	29
0	65	29
0	65	29
0	65	30
0	65	29
0	33	57
0	36
0	28
0	65	29
0	65	29
0	66	29
0	65	29
0	64	28
0	64	29
0	66	29
0	64	34
0	64	35
0	65	29
0	65	29
0	28	62
0	64	34
0	64	34
0	65	35
0	65	35
0	30	61
0	29	59
0	63	33
0	65	34
0	31	62
0	64	34
0	64	34
0	30	62
0	64	34
0	63	33
0	63	33
0	64	33
0	67	34
0	66	31
0	62	30
0	60	31
0	62	33
0	63	33
0	63	33
0	63	33
0	62	32
0	63	33
0	62	32
0	63	32
0	62	32
0	62	31
0	62	32
0	62	32
0	62	32
0	62	32
0	63	32
0	63	32
0	63	32
0	62	32
0	62	31
0	62	31
0	61	31
0	62	31
0	61	30
0	62	30
0	62	31
0	62	30
0	62	30
0	62	31
0	61	30
0	61	30
0	61	30
0	60	29
0	61	30
0	61	30
0	62	33	15
0	5	46	67
0	0	42	65
0	61	0	45
0	61	0	45
0	60	0	46
0	61	0	44
0	61	48	0
0	3	44	65
0	61	0	44
0	61	0	45
0	61	0	45
0	61	0	44
0	2	44	63
0	48	67	7
0	24	60	67
0	1	64	43
0	0	45	49
0	62	89	49
0	62	26	74
0	0	89	43
0	55	57	15
0	63	30	0
0	1	45	61
0	60	0	41
0	53	63	93	10
0	52	61	10	30
0	62	82	42
0	60	50	2
0	11	52	24
0	0	49	50	92
0	66	0	29	50
0	0	71	42
0	62	0	26	46
0	61	32	80	37
0	3	46	62
0	0	43	50
0	60	28	75	0
0	3	46	59
0	0	43	50
0	51	97	15	55
0	52	96	15	56
0	0	44	51	97
0	62	86	44	5
0	60	24	69	28
0	4	46	65
0	0	66	40
0	61	99	58	15
0	59	0	42
0	50	95	12	51
0	91	54	43	14
0	61	81	39	0
0	59	57	29	18
0	59	0	42
0	62	19	60
0	65	30	32	0
0	53	60	12	97
0	56	57	98	12
0	0	70	39
0	61	37	79	0
0	56	58	96	14
0	6	100	51	54
0	54	59	13
0	62	0	27	48
0	53	96	17	56
0	2	44	64
0	52	95	53	11
0	2	100	46	41
0	64	37	0	30
0	51	98	14	58
0	99	87	0	51
0	61	91	51	12
0	0	44	46	87
0	0	45	44	86
0	0	49	46	94
0	92	0	50	50
0	2	73	44	40
0	58	92	50	12
0	0	42	68
0	0	47	90	48
0	64	23	84	30
0	58	87	45	5
0	62	54	6
0	5	46	68	36
0	48	0	90	49
0	53	59	13
0	28	53	96	26
0	54	60	96	9
0	89	44	42
0	61	75	30
0	0	71	36	36
0	84	4	40	46
0	61	32	0
0	90	0	46	35
0	84	0	44
0	19	0	62
0	60	76	38	0
0	87	4	47	32
0	86	15	38	51
0	60	94	51	13
0	85	1	39	45
0	88	13	38	53
0	0	43	82	40
0	0	46	90	47
0	89	8	49	37
0	0	72	36	39
0	85	5	43	36
0	61	89	46	10
0	63	73	31	0
0	91	67	35	53
0	84	6	46	38
0	90	67	32
0	86	58	45	28
0	56	84	39	0
0	85	9	48
0	62	31	0
0	61	31	0
0	99	5	50	49
0	29	94	0
0	78	0	38	40
0	0	49	91	48
0	86	68	33
0	61	30	0
0	1	44	78	39
0	91	16
0	59	30	97	56
0	0	44	76	37
0	62	83	41	28
0	0	64	32
0	86	6	45
0	64	32	81
0	65	33	0	47
0	61	69	29
0	62	31	0
0	87	9	48	60
0	64	28	89	0
0	93	14	56
0	0	66	35
0	83	10	32	47
0	36	99	40
0	62	31	87
0	84	0	44
0	66	87	0
0	59	33	81	27	0
0	82	9	44	37
0	87	58	44
0	77	0	40
0	0	61	31
0	89	0	46
0	85	12	47
0	85	57	29	49
0	58	91	44	5
0	60	31	0
0	4	43	81	39
0	9	88	53	100
0	0	40	72
0	0	52	98
0	84	7	46
0	62	16	19	50
0	0	64	35	32
0	91	45	1	44
0	14	53	47
0	36	42	88
0	99	90	43
0	0	64	33
0	0	44	42	82
0	61	30	5
0	87	19	54	0
0	63	31	0
0	85	1	47
0	88	53	22
0	92	70	36
0	89	0	43	35
0	0	88	46	36
0	78	0	41	35
0	95	0	48
0	58	28	79	44
0	0	38	51	95
0	84	60	44	28
0	0	100	100	38
0	87	64	46	0
0	0	100	100
0	63	36	33	0
0	59	30	0
0	61	33	0
0	69	0	41	36
0	15	54	52	56
0	93	11	52	35
0	59	29	0
0	88	34	44
0	84	13	48	39
0	58	10	6	48
0	78	47	20
0	61	91	45	0
0	45	47	90
0	0	57	41
0	34	0	92
0	60	69	35	46
0	94	46	0	45
0	61	73	0	39
0	61	100	32	55
0	85	34	46	0
0	0	96	48	51
0	24	0	92	45
0	25	0	50	98
0	96	85	42
0	0	42	92	47
0	34	0	38	91
0	88	69	33
0	83	86	39
0	53	96	80	41
0	21	45	19	0
0	51	80	95	41
0	58	70	0
0	78	53	93
0	62	0	39
0	65	32	100	56
0	61	0	37
0	0	57	38	13
0	98	47	49	48
0	39	25	78	0
0	0	63	37
0	84	31	44	87
0	63	31	2
0	89	8	49	34
0	69	47	29	28
0	89	0	45	38
0	55	64	15	31
0	0	65	41
0	34	78	0	45
0	65	84	32	32
0	83	0	44	46
0	61	89	30	30
0	0	47	41	30
0	93	97	52	33
0	58	33	81	30
0	48	0	41	88
0	0	57	42	40
0	92	36	40
0	43	45	99
0	60	29	0
0	15	48	0
0	2	0	43	37
0	33	97	39
0	55	38	29	0
0	61	0	42
0	45	98	0	71
0	88	18	0	100
0	98	100	0
0	19	49	53	29
0	62	64	38
0	87	53	97	45
0	86	56	36	93	0
0	87	9	0	47	32
0	59	0	41
0	60	30	74	41
0	0	49	38	79
0	0	25	86	0
0	59	32	29	88
0	16	56	68	33
0	97	0	43	40
0	88	66	33	49
0	87	75	36
0	66	77	33
0	14	60	52
0	61	30	0	39
0	0	41	6	46
0	63	37	99	0
0	91	47	3
0	45	65	32	3
0	59	29	82	28
0	57	28	29	74
0	55	27	97	51
0	65	0	34
0	80	26	47	86
0	92	39	44	45
0	88	43	37	0
0	63	33	74	32
0	0	42	51
0	0	41	55	52
0	49	98	0
0	60	81	42	42
0	0	29	46	89
0	59	29	87	36
0	64	70	31	88	25
0	85	37	44
0	89	23	0	37
0	97	93	50	23
0	88	0	44	0
0	92	55	50
0	92	0	41	38
0	62	0	41	20
0	0	62	32
0	27	0	58
0	56	61	30	96	8
0	6	41	46	44
0	91
0	86	31	36
0	16	99	49	54
0	57	34	0
0	57	0	50	61
0	48	0	40
0	0	37	90	47
0	0	53	99	31
0	6	50	41
0	89	63	53	29
0	96	18	35	58
0	64	0	32	24
0	77	26	0	0
0	99	97	0	45
0	84	40	8	41
0	79	54	98
0	0	98	46	41
0	56	31	84	94	28
0	61	32	82	0
0	15	38	43
0	61	0	43
0	62	0	40
0	60	35	29	73
0	51	0	39	42
0	47	62	93	2
0	0	54	41
0	86	1	44	37
0	0	25	46	96
0	0	32	46	0
0	24	96	60
0	0	39	95	47
0	56	76	36	25
0	96	47	100
0	82	2	41
0	59	98	52
0	61	6	49	49
0	2	49	39	94
0	78	3	40	38
0	98	79	50	25
0	0	48	91	44
0	33	78	0	43
0	87	41	43
0	58	29	0	29
0	62	0	34	31
0	10	80	39	48
0	84	0	41	42
0	91	36	42
0	88	53	42
0	81	41	55
0	85	48	0	39
0	0	41	92	48
0	62	37	85	31
0	8	88	51	33
0	89	0	39	43	92
0	84	0	44	30
0	79	0	42	41
0	85	0	41	39
0	59	32	82	29
0	0	97	60	28
0	0	48	40
0	0	57	41	30
0	99	48	23
0	56	97	54
0	10	50	97	53
0	58	0	42
0	96	46	47
0	86	50	40	55
0	4	53	48	43
0	96	100	0	42
0	98	49	99
0	91	46	32	0
0	57	28	100	54
0	58	29	37	81	0
0	60	0	29
0	59	0	29	40
0	6	46	93	83	41
0	96	41	0
0	83	0	40	53
0	61	39	29	84
0	88	5	46
0	72	15	41
0	88	67	33	45
0	90	24	0	44
0	62	30	86
0	65	32	26	0
0	0	45	91	41
0	0	41	46	44
0	56	0	42	28
0	12	68	39	0
0	33	42	97	65
0	0	87	43
0	76	98	53	26
0	84	55	92	26
0	12	21	52	50
0	56	70	34
0	30	60	0
0	82	48	36	41
0	96	55	100	77	4
0	95	0	48
0	95	100	59	6
0	53	72	94	37
0	0	87	40	43
0	19	54	0	59
0	83	48	42	46
0	47	55	40	4
0	90	100	0	39
0	88	51	93
0	0	51	2	39
0	50	0	45	43
0	59	34	81	77	0
0	52	0	39
0	88	38	0	46
0	83	54	27	95
0	91	56	98
0	90	57	47
0	57	19
0	85	0	41	35
0	59	60	27
0	59	40	0	95
0	59	29	34	77
0	61	78	28	30
0	85	42	32
0	83	43	85	43
0	58	28	25	29
0	76	22	36
0	63	82	42
0	0	44	37	0
0	63	90	31
0	96	0	43	35
0	6	51	42	97
0	46	46	93
0	62	92	33	56
0	63	25	31	0
0	0	62	38	63
0	90	93	47
0	98	48	94
0	87	43	0	52
