   0.0000000e+00	  -3.4346361e-01	   5.1694587e-01	
   1.0000000e-02	  -4.4215421e-01	   1.6175353e+00	
   2.0000000e-02	  -5.7584646e-01	   2.2061261e+00	
   3.0000000e-02	  -3.2854036e-01	   1.9177182e+00	
   4.0000000e-02	  -3.0723590e-01	   1.7653118e+00	
   5.0000000e-02	  -1.4893311e-01	   1.7259068e+00	
   6.0000000e-02	  -7.7063197e-01	   1.8655032e+00	
   7.0000000e-02	  -4.8333250e-01	   1.6821010e+00	
   8.0000000e-02	   1.8496531e-01	   1.2387003e+00	
   9.0000000e-02	  -4.2273855e-01	   1.4883010e+00	
   1.0000000e-01	  -7.6444095e-02	   1.2959032e+00	
   1.1000000e-01	  -2.9815131e-01	   1.2395068e+00	
   1.2000000e-01	  -3.8602163e-03	   1.2611118e+00	
   1.3000000e-01	  -4.3357081e-01	   9.2971839e-01	
   1.4000000e-01	  -6.2828309e-01	   2.2793264e+00	
   1.5000000e-01	  -1.0609971e+00	   1.9159359e+00	
   1.6000000e-01	  -7.0071274e-01	   1.8365469e+00	
   1.7000000e-01	  -7.1643011e-01	   1.6891594e+00	
   1.8000000e-01	  -7.6214920e-01	   1.7997735e+00	
   1.9000000e-01	  -3.4286999e-01	   1.4003890e+00	
   2.0000000e-01	  -2.8859250e-01	   8.9800604e-01	
   2.1000000e-01	   2.0168328e-01	   9.4662463e-01	
   2.2000000e-01	  -2.6404267e-01	   8.1924476e-01	
   2.3000000e-01	  -3.2677035e-01	   1.6528664e+00	
   2.4000000e-01	  -4.1949975e-01	   1.1584897e+00	
   2.5000000e-01	  -4.8123089e-01	   1.6821145e+00	
   2.6000000e-01	  -3.2296376e-01	   1.7757408e+00	
   2.7000000e-01	  -1.1816984e+00	   1.8673688e+00	
   2.8000000e-01	  -5.2643474e-01	   1.6609983e+00	
   2.9000000e-01	  -5.1517285e-01	   1.2036294e+00	
   3.0000000e-01	  -4.9091271e-01	   1.6612621e+00	
   3.1000000e-01	  -1.0265433e-01	   1.3738964e+00	
   3.2000000e-01	  -2.7039771e-01	   1.0195324e+00	
   3.3000000e-01	   2.3185715e-01	   4.3516995e-01	
   3.4000000e-01	  -1.1308898e+00	   1.3578091e+00	
   3.5000000e-01	  -7.5063844e-01	   1.7824500e+00	
   3.6000000e-01	  -1.0673889e+00	   1.8580924e+00	
   3.7000000e-01	  -2.8914113e-01	   1.7237366e+00	
   3.8000000e-01	  -3.9589515e-01	   1.5393824e+00	
   3.9000000e-01	   1.0334905e-01	   1.3260298e+00	
   4.0000000e-01	  -1.5140855e-01	   9.5367895e-01	
   4.1000000e-01	   1.1783207e-01	   5.4532976e-01	
