0	22	19	6
0	61	13	79
0	10	32	44	25
0	79	5	91	87	18
0	79	86	15	61	21	3
0	60	97	41
0	88	85	28	43
0	10	0	80
0	10	0	52
0	0	4	55
0	62	66	32
0	97	96	45
0	36	79
0	54	68	64
0	53	65
0	52	56	50
0	43	22	36	25
0	19	3	8	4
0	23	8	6	4	17	13
0	23	89
0	17	40	26
0	42	38	86
0	42	38	35
0	8	51	47
0	60	51	88	55
0	42	71
0	68	45	37
0	43	28	24
0	46	61	67
0	96	41	64
0	85	59	80
0	36	22	43	39	4	49
0	6	3	0	9	5	11
0	6	3	0	9	5	10
0	6	8	16	12	3	11
0	23	13	7	13	17
0	6	3	0	17	13	9
0	36	23	13	19	32	27	33	59
0	23	7	2	18	13	55	85
0	6	3	0	17	12	9
0	23	31	27	9	14	18
0	6	3	18	7	22	18
0	19	1	5	5	32
0	10	13	20	16	0	5	9	99	47	45
0	10	13	20	16	14
0	6	3	0	4	21
0	36	50	32	33	21
0	6	3	0	17	12	47
0	6	3	0	17	12
0	6	3	0	17	12	9
0	6	3	0	17	12	9
0	23	31	27	9	14	18
0	6	3	0	17	12	9
0	19	1	11	4	15	3	79	44
0	23	13	7	21	17	90	46	29	26	49
0	6	3	0	17	12	9
0	10	13	9	20	16	4
0	23	13	7	21	17	3	43
0	6	3	10	6	16	94	88	77	84
0	6	3	18	13	10	18
0	6	3	0	17	12	15	20
0	6	3	0	16	11
0	6	3	10	6	2
0	6	3	10	6	17	14
0	6	3	10	6	2
0	6	3	18	13	18
0	6	3	0	16	11
0	6	3	0	16	11
0	6	3	0	16	11
0	6	3	0	16	11
0	6	3	18	13	18	39
0	6	3	8	4	32	20	27	16	11
0	6	3	0	16	11
0	23	7	2	16	19	5
0	6	3	0	16	11
0	6	3	0	16	11
0	6	3	10	6	2
0	10	13	9	4	27	20	24
0	6	3	11	6	8	2	47
0	6	3	9	5	16	13
0	6	3	18	13	18	23	9
0	6	3	8	4	15	11	71
0	6	3	10	6	2
0	6	3	0	16	11
0	6	3	11	6	8	2
0	6	3	0	16	11
0	6	3	17	12	9	53	26	17
0	19	2	8	13	28	19	23
0	6	3	9	5	16	13
0	6	3	0	16	11
0	6	3	18	18	14	10
0	6	3	18	13	10	20	92	53
0	6	3	10	6	2
0	6	3	0	16	11
0	6	3	0	16	11
0	6	3	0	16	11
0	6	3	10	6	2
0	6	14	10	3	0	56	45	51	33
0	6	3	9	5	16
0	6	3	0	16	11
0	6	3	0	16	11
0	6	3	10	6	2
0	6	3	0	16	11	9
0	6	3	0	16	11
0	6	3	0	16	11
0	6	3	9	5	16	13
0	6	3	0	16	11	4
0	6	3	0	16	11	9
0	6	3	0	16	11
0	6	3	0	16	11	9
0	6	3	10	6	2
0	6	3	0	16	11
0	6	3	0	16	11
0	6	3	0	16	11
0	6	3	10	6	2
0	6	3	10	6
0	6	3	0	16	11	63	39	75	69	57	28	50
0	6	3	0	4	15	10
0	6	3	10	6	2
0	6	3	0	16	11
0	6	3	0	15	11
0	6	3	9	5	16
0	6	3	10	6	2
0	6	3	10	6	2
0	6	3	0	15	11
0	6	3	0	15	11
0	22	12	11	16	7	3
0	6	3	10	6	2
0	6	3	0	15	10
0	6	3	0	15	10
0	6	3	9	5	0
0	6	3	0	15	11
0	6	3	0	15	11
0	6	3	9	5	0
0	6	3	0	15	11
0	6	3	10	6	2
0	6	3	0	15	11
0	6	3	10	6	2
0	7	4	3	0
0	6	3	0	15	11
0	6	3	0	15	11
0	6	3	4	11	6	9	2
0	6	3	8	4
0	6	3	10	6	2
0	6	3	0	15	11
0	6	3	0	15	10
0	6	3	0	15	11
0	6	3	0	15	11
0	6	3	10	6	2
0	6	3	16	11	8	13	9
0	6	3	8	4	0
