3.8595847426307395e-7	-0.31086865119898915	-0.5960018185269016	-0.5959977136717327	-1.045528648902895	-1.4772318204431991	-1.477239632565054	-2.4971326581604614
2.536173979107201e-7	-0.19053355341778574	-0.6321231238974175	-0.6321220551242214	-0.9093240605299289	-1.5453409351753693	-1.5453350043131189	-2.5452220978296003
-1.3576992831848637e-6	-0.07829358502034849	-0.6640697757781666	-0.6640643010100306	-0.8018664972812449	-1.599064028556115	-1.599067889797606	-2.593573159627835
-5.993903667673807e-7	-0.0516055453783485	-0.6628268873976855	-0.6628229057944126	-0.694053284379406	-1.6459705503998465	-1.6459663014768748	-2.636754434469843
-2.809301585064269e-6	-0.2430979538345327	-0.5302518351186428	-0.5810742850821365	-0.5810770539865484	-1.7000064356849633	-1.7000002790383617	-2.664489807421123
-1.5201707558056275e-7	-0.3618684596350165	-0.39350762238096204	-0.5214470821651256	-0.5214513283547418	-1.7544720680027455	-1.7544680038072895	-2.692785735599194
-1.9856413545397654e-6	-0.1888927161013475	-0.4858870089042053	-0.48589242000193883	-0.5007311896847004	-1.8085204465893563	-1.808518567717274	-2.7215561171593814
5.305080163493983e-7	-0.012289081416388702	-0.4681718302020307	-0.46816579914779716	-0.576878213306651	-1.8618893392749694	-1.8618937951915202	-2.7507129260195047
-3.850724188857689e-6	-0.17664696560741716	-0.3901644243821479	-0.39014751343214793	-0.5589778520287805	-1.5676856533264283	-2.1225092211934986	-2.7938649757126437
-1.9759666202972673e-6	-0.0783845751996716	-0.4697035570035239	-0.48710406278505874	-0.48711626643540223	-1.3333561092562118	-2.306290707860084	-2.838043203192762
-4.548003389769645e-7	-0.19182350858367692	-0.19181365745051793	-0.5722133941003774	-0.5722145796842175	-1.16656548731532	-2.4249278225656994	-2.880441552291481
2.8151380533238887e-6	-0.10715817178812799	-0.10717031740181308	-0.6527336586135392	-0.6527264082519547	-1.0366979442276654	-2.5258316613647964	-2.917685107343938
5.009855849935017e-8	-0.09929582935675721	-0.09929497342376628	-0.6330309523008653	-0.6330310130968504	-1.0147553944939438	-2.584044538126621	-2.9365477978116385
0.11201860345312675	-2.8557822997461726e-5	-0.12334631920546665	-0.562935525523179	-0.8421864494249697	-1.026674786623598	-2.60873621918007	-2.94811118626146
0.19406743495953796	1.2756722149250852e-5	-0.11306323996002494	-0.5420885766620431	-0.8593350362633275	-1.1978271428328306	-2.515241795754345	-2.9665248425798127
0.3085920354047791	-4.466289423008676e-6	-0.09490992519571557	-0.6090654379312371	-0.8772271498160338	-1.2501207886597587	-2.4923987508209273	-2.984865966319852
0.3691729275244316	-1.4129481997988996e-5	-0.09415444866662621	-0.579286512648615	-0.9177106463335003	-1.2956404018470187	-2.4781004469511023	-3.0042668022000987
0.45275856397081854	3.8271835752729914e-5	-0.07962506957916705	-0.5941887743705905	-0.8984313979233151	-1.3612744448942	-2.540645265257063	-2.97863233620527
0.5133982734871266	0.00015427984273770577	-0.06566989775903315	-0.601506703061782	-0.8911989480247818	-1.4023045105165903	-2.557167332816322	-2.9957056082274987
0.5644734383816572	0.0005948672244171295	-0.05462919890530135	-0.6161762578004888	-0.9043020825258042	-1.3928397623148256	-2.5758595150173065	-3.021261931652573
0.61141919634476	0.00282341389933795	-0.03304705067181561	-0.6295518617708996	-0.9294459584083867	-1.3864693720996895	-2.571979021024364	-3.063749784482662
0.6529893396724813	0.0033688941873207083	-0.032107863469873335	-0.6249240884217381	-0.9392208651540712	-1.3860312876883272	-2.5740836797006286	-3.099990885330484
0.07591600715114817	0.0006640066861201596	-0.07319932070393448	-0.2462526082922073	-0.6197022670928267	-0.8068583808860934	-1.1975107066806456	-5.133057011455841
-3.9597136162390046e-6	-1.0925876326342294e-6	-0.07891475876701627	-0.29936894337338343	-0.37892289318779543	-0.820459694497963	-1.0139347759790003	-5.4083941493044465
-1.1519489372495441e-5	-3.01343758709836e-6	-0.018014757630923844	-0.18674331251440424	-0.5238906954508449	-0.8345882899985835	-0.9938573623655237	-5.442891318106733
7.572681294696723e-6	-2.4089901541973936e-6	-0.11289158030588015	-0.11289647545516393	-0.609141771031097	-0.7542084324636443	-0.9290519379176018	-5.481815239454416
0.04258125567216079	-3.4651944256268297e-6	-0.055039140908508075	-0.3086541999706511	-0.639201831399853	-0.7336387219561686	-0.793373591865571	-5.512670581869315
2.5284748328562743e-6	-0.019605520370583683	-0.14511074207949126	-0.2848536726292408	-0.5791810201235984	-0.6497592626709107	-0.7737592459111543	-5.54773334247329
8.281516066045744e-7	-0.030011069882455756	-0.030002924093114544	-0.14058330911259578	-0.6791926813818601	-0.7746604521546407	-0.7746602750714314	-5.57089040346338
0.12424740091215272	0.00110737902619758	-0.019793100292474813	-0.29227549494421934	-0.5883047060646968	-0.7925274449624767	-0.9411656518854276	-5.491288677627695
0.07861029332483244	8.550563413113474e-5	-0.08141836751589365	-0.24950466439955882	-0.5527768630110138	-0.7639345193436571	-0.8350713658891974	-5.595990314763535
